client_id,product_category_name,utm_source,utm_content,utm_campaign,date,cpc
7c3584a53b96b5dfbe5385d158ec9eb3,Кредитная карта,telegram,IrinaSmirnova1,10,2022-03-03,30555
8f65ed5075852521bd0a91fc65785cea,Кредитная карта,yandex_dzen,,7,2022-03-03,41069
80676097f776752286c59221556c529c,Договор на текущий счет для дебетовой карты,telegram,yabloko_party,19,2022-03-03,34420
2027272dcc963551283ed08af87dbb69,Кредитная карта,partner,m_video,17,2022-03-03,49232
fc01c1304cd0fa69833502333cd79efb,Договор на текущий счет для дебетовой карты,yandex_dzen,,26,2022-03-03,14443
1200d7093bb24b4d027c68eca3096a75,Договор на текущий счет для дебетовой карты,telegram,psy_bez_granitc,23,2022-03-03,40774
89aadccd73949bbb17aa37fb47f936a4,Кредитная карта,partner,banki_ru,25,2022-03-03,6910
a55f790048f9d69ac143aa0e91022791,Договор на текущий счет для дебетовой карты,telegram,nekogla1,8,2022-03-03,18260
2306c86b1a53bbcd6d3086e7cc166d17,Кредитная карта,yandex_rsya,,32,2022-03-03,47236
431f8442c0d210b49c9d01987f115179,Договор на текущий счет для дебетовой карты,partner,m_video,48,2022-03-03,4055
06844e0173d76d1bfc34531a8ee39d01,Договор на текущий счет для дебетовой карты,telegram,excelhackru,7,2022-03-03,6320
9392085ab1697d7406748c0143f65f9a,Кредитная карта,yandex_dzen,,18,2022-03-03,7270
9ca28123fee2b5a629f18ba17c7da17e,Кредитная карта,yandex_rsya,,9,2022-03-03,12399
194e1284c832242a27449e6fab4ccb90,Кредитная карта,yandex_rsya,,19,2022-03-03,46543
18b08f8b66ca015ca85eb12c646bb2e5,Кредитная карта,telegram,mscculture,44,2022-03-03,35332
03939678985f0685ca1e6dc1f36be158,Кредитная карта,yandex_dzen,,7,2022-03-03,32965
d917d5c763bfb743d8b4234c4f148dc9,Договор на текущий счет для дебетовой карты,partner,aliexpress,17,2022-03-03,6293
54354ba1dd792a601ff582100de9b7b0,Договор на текущий счет для дебетовой карты,yandex_dzen,,49,2022-03-03,9989
f3e481e60dc194a7af21e6d217e1d727,Договор на текущий счет для дебетовой карты,partner,banki_ru,5,2022-03-03,4663
19525ecf38cade1095247bc11e076d5e,Кредитная карта,partner,sravni_ru,31,2022-03-03,36623
a42967e4098998181941e829ed78fbe2,Кредитная карта,partner,sravni_ru,0,2022-03-03,49965
c168e14fcd1875da138ce03d00e35ac9,Договор на текущий счет для дебетовой карты,yandex_dzen,,41,2022-03-03,35640
896940cd15d225312d477eff782500dc,Договор на текущий счет для дебетовой карты,telegram,bbcrussian,4,2022-03-03,23973
f7afdd563cb5924690c11b0700edec3f,Договор на текущий счет для дебетовой карты,yandex_dzen,,1,2022-03-03,33425
9fedec01785e37b9322a2a6a57231e6a,Договор на текущий счет для дебетовой карты,yandex_dzen,,21,2022-03-03,39628
c5f4aa482a4fb5e1cadf9fee9ba40043,Договор на текущий счет для дебетовой карты,telegram,androidclubnik,41,2022-03-03,45409
9bf7f982df37b6eafd37edfbf842b8ef,Кредитная карта,yandex_rsya,,49,2022-03-03,24068
46664504787fc67a763a674d622a0f71,Договор на текущий счет для дебетовой карты,yandex_rsya,,22,2022-03-03,46874
208317cc63ff812733f600acac03444b,Кредитная карта,yandex_dzen,,4,2022-03-03,8980
a127df9ba2fdb7d0ff61bb280d2a90a7,Договор на текущий счет для дебетовой карты,telegram,margaritasimonyan,18,2022-03-03,43501
10be0b23f02172e98ecebe6ef511b497,Договор на текущий счет для дебетовой карты,telegram,knigi_cultura,5,2022-03-03,29907
34db758d5fa349e3fcd80c61fe84c830,Кредитная карта,yandex_rsya,,8,2022-03-03,18617
4c301c0900f3ba8f2c76bf0e5595d115,Договор на текущий счет для дебетовой карты,yandex_dzen,,46,2022-03-03,43305
dcb25d99dfad732e3f7f658f5d57e744,Кредитная карта,telegram,investment_forextrade,36,2022-03-03,21630
cb5c1fdf3e24911abe45fe99cdffe764,Кредитная карта,telegram,flibustat,14,2022-03-03,39360
2003ef3da7a41a03ee098211a1b681be,Кредитная карта,yandex_rsya,,28,2022-03-03,23330
4b04dad540634a9480f2de2670d20904,Кредитная карта,telegram,desgang,35,2022-03-03,42998
b7fc71bb0febf821c9194e08ab28e894,Договор на текущий счет для дебетовой карты,yandex_dzen,,28,2022-03-03,36171
28cb6f939ed8e07f5eb8b1587b697cff,Кредитная карта,yandex_dzen,,41,2022-03-03,23825
38193ae6d6de20beee06abdd5a03b53a,Кредитная карта,telegram,ssigny,16,2022-03-03,38963
03830df08021582fc6f61d22455f2c49,Договор на текущий счет для дебетовой карты,yandex_dzen,,45,2022-03-03,24272
004efd6c028f9d65dcec28bcbf6246a6,Кредитная карта,telegram,kotya,34,2022-03-03,8276
5b9a9e619e26998593b9b6877e2bc681,Кредитная карта,yandex_dzen,,34,2022-03-03,23700
12d1c739252328fa52697d3497a521fa,Договор на текущий счет для дебетовой карты,yandex_dzen,,37,2022-03-03,48103
ac4fcdd32178d3c561829562c8930d08,Договор на текущий счет для дебетовой карты,yandex_dzen,,16,2022-03-03,44492
cbd80d8b9ea1a8699634fbccb1722136,Кредитная карта,yandex_rsya,,14,2022-03-03,7941
b0b5d54ae1184f3df5ceaa7cb508234b,Кредитная карта,yandex_rsya,,34,2022-03-03,36201
4dc744fb7b7eb8ac080106b9da8b8f97,Договор на текущий счет для дебетовой карты,telegram,AroundTheWorldDaily,18,2022-03-03,34096
f047d52fb1d0086b5c2cdaea931a414a,Договор на текущий счет для дебетовой карты,telegram,motivator_inc,23,2022-03-03,18879
dd1bf00f119fe3178cde243c359cffbf,Договор на текущий счет для дебетовой карты,yandex_dzen,,33,2022-03-03,16412
a31f56bb7721d1e41e9191c0b39b6a3b,Кредитная карта,yandex_rsya,,5,2022-03-03,16127
ced410e4b281ffff7318b6fcf00d4cef,Кредитная карта,partner,sravni_ru,24,2022-03-03,7224
223cb2a78ee239be226ad28da427554d,Договор на текущий счет для дебетовой карты,yandex_dzen,,4,2022-03-03,5620
5a3975cbe2021e21d67222d28deb9139,Договор на текущий счет для дебетовой карты,yandex_rsya,,22,2022-03-03,31154
2dec18604b7d0dceeb5b58f7781dd448,Кредитная карта,partner,m_video,7,2022-03-03,14259
64c64c4a9f8af21fc94dbcb568ab5625,Кредитная карта,partner,sravni_ru,1,2022-03-03,5038
007d6d892cb2b23e78c742d31034b6e0,Кредитная карта,telegram,TravelsLiveNews,1,2022-03-03,24462
f2f004c7e94272932339169cd1565e37,Договор на текущий счет для дебетовой карты,telegram,howdyho_official,12,2022-03-03,49832
bdc0ba511dfb730ada328bf154419c6a,Договор на текущий счет для дебетовой карты,partner,megafon,12,2022-03-03,9240
79d17dc6e3a717a828a37af8d7ef5599,Договор на текущий счет для дебетовой карты,yandex_dzen,,34,2022-03-03,39966
90d81840d6a42393e1b26f015fe433a3,Договор на текущий счет для дебетовой карты,yandex_rsya,,11,2022-03-03,41669
0fe51d41ddb1c5b0e1d6a2a91d3ccc32,Договор на текущий счет для дебетовой карты,partner,banki_ru,27,2022-03-03,35418
f1287fc16aa7b09010af7111ee8c845e,Кредитная карта,yandex_dzen,,34,2022-03-03,40816
e67f5f03363fac8dd3d608c12b92db08,Кредитная карта,yandex_rsya,,36,2022-03-03,12646
2db958450613fe4ef1fe5f69c8774a64,Кредитная карта,partner,sravni_ru,40,2022-03-04,37630
4082c4b6448a5ad88f72b212d27b672c,Кредитная карта,telegram,egorkreed,41,2022-03-04,17928
9b3eb269df65fed12f27e0608c4195ab,Кредитная карта,yandex_dzen,,0,2022-03-04,35960
6cfcdc21d58e6bb1148dc8d77575f4ff,Договор на текущий счет для дебетовой карты,yandex_rsya,,37,2022-03-04,35935
4d5c5bd4a290b379184997fac95b81aa,Кредитная карта,yandex_dzen,,43,2022-03-04,48374
6939c3896bddb03bee5232f93274cc0e,Кредитная карта,partner,m_video,1,2022-03-04,21133
07e00cb09abf9f164fa90156ce82763c,Кредитная карта,yandex_dzen,,40,2022-03-04,21750
6b0e145b5ab33e6c754cf3e23b53681a,Договор на текущий счет для дебетовой карты,yandex_dzen,,40,2022-03-04,26102
43c9b9b8a8e485f4e7baab6491f69ab6,Кредитная карта,partner,banki_ru,44,2022-03-04,10086
a53571d39e7467d06c3cc723f328118a,Кредитная карта,telegram,kazantcevaolya,41,2022-03-04,5323
42a2173470916d06b187704390d80586,Договор на текущий счет для дебетовой карты,yandex_dzen,,29,2022-03-04,18323
b0a1c4919b7766921f975017f9e82ea1,Кредитная карта,telegram,RealizujSebya,17,2022-03-04,29360
8cd39e4572d35ed677a880b7f15a8a9a,Кредитная карта,yandex_dzen,,47,2022-03-04,7255
3732d5b630b765b609ebde7b19fa0f76,Кредитная карта,yandex_dzen,,19,2022-03-04,48353
b8524623f8100fa9c52b9cc95a0bb39d,Договор на текущий счет для дебетовой карты,telegram,YourMustRead,2,2022-03-04,41716
fb92f1447b5c25419f523924d27d3d2d,Кредитная карта,yandex_rsya,,17,2022-03-04,13865
18af5263eaaa7b338039cef0c4f61417,Кредитная карта,telegram,PoetryTT,2,2022-03-04,17610
d3669c620aa2b240371ddf74b3d662e3,Договор на текущий счет для дебетовой карты,partner,sravni_ru,34,2022-03-04,26764
03fcb1a0cd82452dd63a452ea36bc589,Кредитная карта,yandex_dzen,,47,2022-03-04,28499
12794c7ad7b799b024ddaea5e4bc63c7,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,0,2022-03-04,16207
fda1e8e8819a690f43adff870dcd9488,Договор на текущий счет для дебетовой карты,partner,m_video,25,2022-03-04,28374
c0f8244b9271e755592729ec9196c560,Кредитная карта,yandex_dzen,,39,2022-03-04,9852
a1a32523cf2539880be23fce2b4d9efb,Кредитная карта,yandex_dzen,,36,2022-03-04,14907
cb456246a08415f3c94f19cca4d8871a,Договор на текущий счет для дебетовой карты,yandex_rsya,,43,2022-03-04,24122
b65e13a2703aeb8d06cdc9c2f1714936,Договор на текущий счет для дебетовой карты,partner,aliexpress,11,2022-03-04,15493
662dd8a949c5f8945c3a472cda23d8f1,Договор на текущий счет для дебетовой карты,partner,banki_ru,43,2022-03-04,14457
4f156304b39dbc7a12f9759e75dc6890,Кредитная карта,yandex_dzen,,28,2022-03-04,29272
16fe220992472ac46a4d4c93de0ad548,Договор на текущий счет для дебетовой карты,yandex_dzen,,32,2022-03-04,27954
739b000947997cecf042e8a355b81a75,Кредитная карта,partner,holodilnik_ru,39,2022-03-04,29994
3df1da10ba28612fcb37425fb9d667b6,Договор на текущий счет для дебетовой карты,yandex_rsya,,35,2022-03-04,33662
22c378a582bbeb39abdddb4a0f40e7f2,Кредитная карта,yandex_rsya,,47,2022-03-04,40771
89848adc2490b03bd4ebaa2ef03ab309,Кредитная карта,telegram,duosoft_books,31,2022-03-04,16823
7894ca6c91543a228d4748ff7c14c60e,Договор на текущий счет для дебетовой карты,yandex_rsya,,40,2022-03-04,30617
7368fc04c0584278144242bfe28f721a,Договор на текущий счет для дебетовой карты,partner,sravni_ru,0,2022-03-04,37805
7570d993da49781cce71038a7c39538f,Договор на текущий счет для дебетовой карты,telegram,lawandtattoo,10,2022-03-04,26467
737bdc4e922d49bcaad788452f60fb5b,Договор на текущий счет для дебетовой карты,yandex_dzen,,34,2022-03-04,5714
80e70ca670c6360304c972a71d8da5ae,Кредитная карта,yandex_rsya,,14,2022-03-04,6867
222644c2921f30e2e059b9484e7b3b96,Договор на текущий счет для дебетовой карты,yandex_rsya,,26,2022-03-04,20137
8c383f955328f7a6bbb6471107fde325,Кредитная карта,yandex_rsya,,16,2022-03-04,42996
18ccdb5092d20bd27cf9ec529fdbac59,Договор на текущий счет для дебетовой карты,yandex_dzen,,2,2022-03-04,6386
0f8e70aa6cce0c9c28aac79719dad8d8,Договор на текущий счет для дебетовой карты,telegram,pel_video,39,2022-03-04,24564
4a5cedf5764a81cb850ff803cd5e3ff0,Кредитная карта,telegram,courierofculture,24,2022-03-04,41374
3455eadd7574ac65ced6304dc34b10b3,Кредитная карта,telegram,FamilyBots,33,2022-03-04,34724
9762548c45a0f09d87afc492b6276119,Кредитная карта,yandex_dzen,,41,2022-03-04,15477
a56e7bcdab530ea1281c4023964785e0,Кредитная карта,yandex_dzen,,38,2022-03-04,17128
6a7ef9de78299461914a2e50f4cacc0a,Кредитная карта,yandex_dzen,,45,2022-03-04,43606
3d97d118dc3aca9e0446c8bb8ad576c4,Договор на текущий счет для дебетовой карты,telegram,hqnerv,3,2022-03-04,22484
815e1cfaabf8fe5424cd2953f9b79e46,Кредитная карта,yandex_dzen,,16,2022-03-04,33372
041b3599229d01149ce9c2ab7d82a240,Договор на текущий счет для дебетовой карты,partner,m_video,31,2022-03-04,42479
9c5d469bf28831528dc25dcbcb3f6ca4,Договор на текущий счет для дебетовой карты,telegram,professoreconomy,22,2022-03-04,29831
d278bbc7a13baaac9a00a421d72fffcf,Кредитная карта,telegram,neproebusiness,5,2022-03-04,10266
75da69bb554b630706a929f7ea56b4d6,Кредитная карта,telegram,gootvety,26,2022-03-04,26531
2cf52fa763bef23abdac9a90df6805f6,Кредитная карта,partner,banki_ru,48,2022-03-04,34045
d9dd87845931cd4886d58d02a1f14909,Договор на текущий счет для дебетовой карты,partner,aliexpress,29,2022-03-04,5522
d7e66273caf2f48126a1bbd4529ab3b6,Кредитная карта,telegram,triptodreamru,16,2022-03-04,19658
eaf4b086fa3ac7b757a51ba6aec414e0,Договор на текущий счет для дебетовой карты,yandex_rsya,,44,2022-03-04,9675
18c0ee3fc660a19cf817d29cd581fb97,Кредитная карта,telegram,samokatus,30,2022-03-04,43086
8a728492f3d841a3e29d21a87838a799,Договор на текущий счет для дебетовой карты,telegram,ogeotveti22,40,2022-03-04,5494
c3ccca5ce65ace780515248a817a8def,Договор на текущий счет для дебетовой карты,yandex_rsya,,4,2022-03-04,33942
988828d5db9a65a7520f0a1260b999cf,Договор на текущий счет для дебетовой карты,yandex_dzen,,2,2022-03-04,17733
47a3a15100a771f58bb70b44853233c2,Кредитная карта,yandex_dzen,,44,2022-03-04,39856
c8817e59b6dd77a0efb7665f81e3cbea,Кредитная карта,yandex_rsya,,10,2022-03-04,36940
7dc237d070e40d396ca3aa2100022c64,Договор на текущий счет для дебетовой карты,yandex_rsya,,41,2022-03-04,14851
843f92c144e51608b96429bc064c0903,Договор на текущий счет для дебетовой карты,yandex_rsya,,39,2022-03-04,13250
597a5d8b51899ed8c5129e5d53a1040a,Договор на текущий счет для дебетовой карты,partner,aliexpress,15,2022-03-04,43149
ac1dcf35fb59f630e59e332c4d336099,Договор на текущий счет для дебетовой карты,yandex_dzen,,32,2022-03-04,47775
0888c6fea76a773915677c20a72c5a54,Договор на текущий счет для дебетовой карты,yandex_rsya,,23,2022-03-04,12891
07219d735c7ac4dd22d5f6465db9aa1e,Договор на текущий счет для дебетовой карты,partner,megafon,24,2022-03-04,46205
3f1f58b9cfba9e83d7799711497658d7,Договор на текущий счет для дебетовой карты,partner,megafon,39,2022-03-04,14954
2414465d9de4c578dee04aed1f1846c1,Кредитная карта,yandex_rsya,,4,2022-03-04,23652
4d3b429ce00911b8973640c822526915,Договор на текущий счет для дебетовой карты,partner,aliexpress,10,2022-03-04,36783
ac7642bf5c5e9545f23a707d88a8afe0,Кредитная карта,yandex_dzen,,34,2022-03-04,14040
7d4b281358d1f477042d4f88417502ee,Кредитная карта,telegram,Adobe_tg,6,2022-03-04,22254
9b5c28119fa22bc989d2df8a21ebfb8b,Кредитная карта,yandex_dzen,,10,2022-03-04,23067
60b841a9207f1ecd37a38ecf46912681,Договор на текущий счет для дебетовой карты,yandex_rsya,,24,2022-03-04,12275
7ca8b55334d1c4337dbe4fdfec1b8481,Кредитная карта,telegram,drmyasnikov,26,2022-03-04,4088
3a4d70161a44f9d6e2138e3485bbe093,Кредитная карта,telegram,ppthere,13,2022-03-04,22471
331e7eaadb3ceb8dd5ef7735eb346b44,Договор на текущий счет для дебетовой карты,yandex_rsya,,4,2022-03-04,30599
2c59fa8eab1c9664679c9d7914cd7e77,Договор на текущий счет для дебетовой карты,partner,aliexpress,29,2022-03-04,18830
56ea6d43e1c65ea502ddc10b7d9ab7c8,Договор на текущий счет для дебетовой карты,telegram,LawFirms,46,2022-03-04,12158
16d309c5de511e1d60bd197d9f1abb3b,Кредитная карта,partner,megafon,41,2022-03-04,13600
0b7427bc32e44f389b7d5aa823e1b888,Кредитная карта,yandex_rsya,,40,2022-03-04,32207
768c96d36c7cda50ec873439a44b011f,Кредитная карта,telegram,bloodysx,23,2022-03-04,39983
2fe0cbb47da32ac909622a9589efd39e,Договор на текущий счет для дебетовой карты,yandex_dzen,,39,2022-03-04,17697
67f21d3bfe2ab57778fbc5432d63b4b1,Договор на текущий счет для дебетовой карты,partner,m_video,15,2022-03-04,43951
2ed8e07982a28926f220692ea9bc5b96,Договор на текущий счет для дебетовой карты,telegram,techsparks,34,2022-03-04,47750
102ce6bd69c08900fff0efe0303331ad,Кредитная карта,telegram,marmok_yt,33,2022-03-04,22703
bde18d42096782688b97adebd3da9572,Договор на текущий счет для дебетовой карты,yandex_rsya,,27,2022-03-04,42627
43829799c8d24026d34f654022da4397,Договор на текущий счет для дебетовой карты,yandex_rsya,,0,2022-03-04,36347
684123233bfed4cfe724874114b9da69,Договор на текущий счет для дебетовой карты,yandex_dzen,,19,2022-03-04,10606
a273a5bf787308bfdf4e6f8089b5fad4,Кредитная карта,partner,megafon,0,2022-03-04,17188
3f7235494bf36af88a38de735fc3e1d1,Кредитная карта,yandex_rsya,,2,2022-03-04,48755
0d9fd35cbc9a56e9504692e32e658e5f,Договор на текущий счет для дебетовой карты,telegram,s_v_dali,24,2022-03-04,36833
b6b6e5995db4903e488cdca6380944c3,Договор на текущий счет для дебетовой карты,yandex_rsya,,35,2022-03-04,44910
d16ba4eb668300b602a87e910378b8cd,Договор на текущий счет для дебетовой карты,telegram,t_chemodan,41,2022-03-04,31187
5124ab70028b570187ff584d79df036a,Кредитная карта,partner,megafon,32,2022-03-04,36446
8c2e3f618d1d32ad8203eb559d9dcd5b,Кредитная карта,yandex_dzen,,24,2022-03-04,16435
e8069de28c3e953106ff9d74c3a5ad54,Договор на текущий счет для дебетовой карты,yandex_rsya,,10,2022-03-04,22116
58483e0de6d4f3f3d74faa873aa7b189,Кредитная карта,yandex_rsya,,39,2022-03-04,9816
a2834fa7dd60a6db6f467845c87d54b0,Кредитная карта,telegram,kitforttelegram,31,2022-03-04,15532
753d889ffde277dc63be1edff1696c7e,Договор на текущий счет для дебетовой карты,partner,megafon,10,2022-03-04,15088
cd0439074dd09e68002cfc754515731a,Кредитная карта,yandex_rsya,,12,2022-03-04,23484
f8ec812336c584dc650b0df90156f409,Договор на текущий счет для дебетовой карты,partner,aliexpress,11,2022-03-04,35481
2cad38f0c3ba3b5338b9f0bf18b76fe6,Договор на текущий счет для дебетовой карты,yandex_rsya,,43,2022-03-04,15993
19ffc5843ee4787d2576eeff29f35bb5,Кредитная карта,telegram,mmoma,44,2022-03-04,35603
f6e686e674553d868d0b0a822dbf5a62,Договор на текущий счет для дебетовой карты,partner,megafon,42,2022-03-04,36011
a3e0608dc47b1d141e176ef259d79fc3,Договор на текущий счет для дебетовой карты,yandex_dzen,,23,2022-03-04,28158
289ff50cdcd91a3ed84a5796a2e6ec74,Договор на текущий счет для дебетовой карты,partner,megafon,49,2022-03-04,6825
40625cdc754adfc0c23721714ab823fa,Договор на текущий счет для дебетовой карты,yandex_rsya,,23,2022-03-04,44121
324621a597f6c06b2acc73f086632316,Договор на текущий счет для дебетовой карты,telegram,office_ms,11,2022-03-04,45374
61f8e07c3d2a45402fc23596a06e9e94,Договор на текущий счет для дебетовой карты,yandex_rsya,,4,2022-03-04,30686
b338a874d0b534e439d7d8e372474cb4,Кредитная карта,yandex_rsya,,46,2022-03-04,35200
f3d63571827ec7d3701fa183812d7cb2,Договор на текущий счет для дебетовой карты,yandex_rsya,,46,2022-03-04,4276
a35fdd7665499ff3770687ce165d3d8d,Договор на текущий счет для дебетовой карты,yandex_dzen,,36,2022-03-04,43196
6fd9faa37615a3039b7476218473a15d,Договор на текущий счет для дебетовой карты,telegram,warfakes,33,2022-03-04,41191
20050671d7180d43253a97aa25b30c5d,Договор на текущий счет для дебетовой карты,partner,m_video,49,2022-03-04,48538
258748c9cf8e6e81261b4edbeaca4738,Договор на текущий счет для дебетовой карты,yandex_dzen,,23,2022-03-04,12487
23ecdd3d34fd8182d0a2deaa454bbb31,Договор на текущий счет для дебетовой карты,yandex_dzen,,23,2022-03-04,37026
ced0ccb361e6ca3d06afc50a3ae3a2c5,Кредитная карта,telegram,covid19Law,29,2022-03-04,20768
0180080ff97057b898bf3a42fcce723b,Кредитная карта,partner,megafon,43,2022-03-04,37080
78c275c3ef988aa7cf54d1e24097038e,Договор на текущий счет для дебетовой карты,yandex_rsya,,0,2022-03-04,8689
0c0472e5155154027b5043a0426ddf20,Договор на текущий счет для дебетовой карты,partner,sravni_ru,15,2022-03-04,21220
ebfda85f2a82db7ae5331cc4dbc613d9,Кредитная карта,telegram,GifAv,37,2022-03-04,40801
7eb7d8b3d59a24709c72daebabb209bf,Кредитная карта,telegram,vzglyadnews,30,2022-03-04,33090
e57fae1f12c6e557b9cfe0c98dd9fee9,Кредитная карта,partner,holodilnik_ru,15,2022-03-05,8650
166e87d110275b850c61e72d5fdeaf01,Договор на текущий счет для дебетовой карты,yandex_rsya,,14,2022-03-05,18960
ef8729e0ca61ca05b6cf1d53010aabc1,Кредитная карта,partner,banki_ru,44,2022-03-05,28788
e9aef3a7276bfe1c95cf4dbada99bb27,Договор на текущий счет для дебетовой карты,partner,banki_ru,29,2022-03-05,43628
c1e9126defa01274b13ee9d78a7fdc0e,Договор на текущий счет для дебетовой карты,partner,megafon,7,2022-03-05,23742
1c9f43e5f4880f8df9427c25b5e56d32,Договор на текущий счет для дебетовой карты,partner,megafon,40,2022-03-05,7612
bdc1a0d9ca88aa9730f1214e9af7efe8,Кредитная карта,yandex_dzen,,33,2022-03-05,18152
4567f9f4b4b45ef617187ccefb93d61e,Договор на текущий счет для дебетовой карты,telegram,millionondesign,13,2022-03-05,6458
4c95cfa1489b47fc3a414a892a606fae,Кредитная карта,telegram,vechernii_m,14,2022-03-05,30147
74581ef73cb7b80ebff73812557e6adf,Кредитная карта,yandex_rsya,,19,2022-03-05,10765
e5b06b1383738e0763d7d168c233f918,Договор на текущий счет для дебетовой карты,partner,sravni_ru,3,2022-03-05,5138
aca379df5af9623ad6e8b65777d26d77,Кредитная карта,yandex_dzen,,24,2022-03-05,13494
bbbb1181e1313239db754939b455b2ac,Договор на текущий счет для дебетовой карты,telegram,fintolk_pro,44,2022-03-05,4122
e78258e375b0d5800d5202dde6c0e75f,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,4,2022-03-05,19774
f0dce4055fe18bda8cf6efaf5c85ca63,Договор на текущий счет для дебетовой карты,yandex_rsya,,23,2022-03-05,9740
b6bfe105247bd5c16160e801ea073884,Кредитная карта,yandex_rsya,,21,2022-03-05,38499
8af3ea7a1c623f1dd8b37b86729111d7,Кредитная карта,partner,aliexpress,25,2022-03-05,36641
2acb797c53e75b073f7a6052e240ab40,Кредитная карта,telegram,medvedev_telegram,25,2022-03-05,18631
e2c47888e615122040485eddd5bbd880,Договор на текущий счет для дебетовой карты,partner,holodilnik_ru,48,2022-03-05,30270
1121cea3c5a0c2057f8dea393f15d598,Кредитная карта,telegram,artscontext,46,2022-03-05,5805
52540546cb69b6fcfbca4ee1a2a5c47c,Кредитная карта,yandex_rsya,,1,2022-03-05,14606
a16b460f4322d603763932e4fe5acea6,Кредитная карта,yandex_dzen,,4,2022-03-05,46683
cb1d57db7edfb25d9444a9c329246fe3,Кредитная карта,telegram,vcontext,37,2022-03-05,28556
f987e46e7d29d55840c7c19ec4cf4c9b,Договор на текущий счет для дебетовой карты,partner,m_video,3,2022-03-05,23596
64c64c4a9f8af21fc94dbcb568ab5625,Кредитная карта,yandex_rsya,,15,2022-03-05,18456
d2046784614dbfd9033c06df8ef7f70a,Договор на текущий счет для дебетовой карты,telegram,marketer_one,30,2022-03-05,15785
1cec3e524bedaed8eabb2f233ca4b7d4,Кредитная карта,yandex_rsya,,27,2022-03-05,23748
7f54cd0247d602842ce1776d8e481d98,Договор на текущий счет для дебетовой карты,yandex_rsya,,29,2022-03-05,33867
3181d66334cac3347aab0d3a678e5ef2,Договор на текущий счет для дебетовой карты,partner,sravni_ru,35,2022-03-05,47086
637ae69507f3d62fcc0550847ab8e025,Кредитная карта,yandex_dzen,,6,2022-03-05,48031
2fb0fbdc2e14a01b3d8b33f9887f9b9d,Договор на текущий счет для дебетовой карты,yandex_rsya,,5,2022-03-05,15737
d06faa87f9316da13d341e2a84366949,Кредитная карта,yandex_dzen,,21,2022-03-05,18708
1ab0d04bc82f1ba909864a963ce39401,Договор на текущий счет для дебетовой карты,yandex_dzen,,27,2022-03-05,4732
aed6a72a7b3e99e07fcb036de0354eb9,Договор на текущий счет для дебетовой карты,partner,m_video,3,2022-03-05,18555
298c69a1215b608888c38b95f25d895b,Кредитная карта,yandex_dzen,,22,2022-03-05,46728
ee75d66382c69b6449e216864e369f55,Договор на текущий счет для дебетовой карты,telegram,youngsquids,19,2022-03-05,24566
60bf402d157973426c09cb53f581dbee,Кредитная карта,partner,holodilnik_ru,23,2022-03-05,30072
c5d2f548b0c148845092e6ff906054c6,Договор на текущий счет для дебетовой карты,partner,banki_ru,42,2022-03-05,23715
6a2c79374a78c1618dce1bdec7647051,Договор на текущий счет для дебетовой карты,telegram,trend_sng,8,2022-03-05,6842
09bf01fdd3a363c472e7a64e9f96d70c,Кредитная карта,telegram,community_memy,34,2022-03-05,46206
e494d9cf6870780bfc700ca6393cb015,Договор на текущий счет для дебетовой карты,telegram,design_telega,7,2022-03-05,18713
9f3ca7708c843106e3a3bcef1e646e48,Договор на текущий счет для дебетовой карты,partner,banki_ru,22,2022-03-05,17910
af7b10cd06d42c81b5ec4ce03c73ad78,Договор на текущий счет для дебетовой карты,yandex_rsya,,42,2022-03-05,4444
fe63fa5b707b1f6b45f9d0c249c11e33,Договор на текущий счет для дебетовой карты,yandex_rsya,,49,2022-03-05,23289
1f764cd65ee113f96f9a814b3079c505,Договор на текущий счет для дебетовой карты,telegram,otvetitelegram,40,2022-03-05,46217
4c6a678de9777e4cb3cf0cce8f41bc62,Кредитная карта,yandex_dzen,,36,2022-03-05,11248
c4348e5277db91a1270d7f366e085151,Договор на текущий счет для дебетовой карты,telegram,bazabazon,4,2022-03-05,43091
6eaaecdcea9055a11c17ebdf6a07899a,Кредитная карта,yandex_rsya,,36,2022-03-05,43496
7b4e68c16b1a33e82d0990033f037515,Кредитная карта,yandex_dzen,,35,2022-03-05,45359
33291d08841bc6990c9177ffb9680f36,Кредитная карта,yandex_rsya,,18,2022-03-05,18018
e91fb26586fcb960f9c1a88bd78c85d1,Кредитная карта,partner,m_video,17,2022-03-05,8354
54556b479d3d7b64e66876bce4a0e768,Кредитная карта,partner,holodilnik_ru,36,2022-03-05,25634
6cc608293c2d7838ed2fce356d38961b,Договор на текущий счет для дебетовой карты,yandex_dzen,,37,2022-03-05,10575
d6bb26e88d7bab7d12cda97086028764,Договор на текущий счет для дебетовой карты,yandex_dzen,,32,2022-03-05,28725
42506d486b10036b5563e8a23e387b05,Договор на текущий счет для дебетовой карты,yandex_dzen,,13,2022-03-05,23377
f14742c7c39f782df84d9a702a1789dc,Кредитная карта,yandex_rsya,,39,2022-03-05,22092
77b22586bb915f5ccf4449bcc7bc289d,Договор на текущий счет для дебетовой карты,yandex_dzen,,16,2022-03-05,36642
3e145621dfce23e581244f41c63bd435,Договор на текущий счет для дебетовой карты,partner,sravni_ru,20,2022-03-05,12693
